sample_index,shift,severity,true_label,predicted_label,correctness,confidence,entropy,feature_distance,ood_score,augmentation_consistency,brightness,contrast,sharpness,composite_quality
205,clean,0,3,3,1,0.96979856,0.15070975,10.351082,1.4528632e-07,1.0,0.6093444,0.17282023,0.04593092,0.26577127
206,clean,0,0,0,1,0.9987205,0.010868126,7.753055,-8.940697e-08,1.0,0.31115708,0.16415682,0.027659582,0.16849384
207,clean,0,5,5,1,0.99430436,0.041844495,8.533635,9.5926225e-08,1.0,0.51114815,0.20363459,0.06496866,0.31904376
208,clean,0,7,7,1,0.97514844,0.14054406,10.33786,1.359731e-07,1.0,0.55958056,0.18341017,0.116673246,0.63612944
209,clean,0,9,9,1,0.99965847,0.0032114137,13.489595,2.5320332e-09,1.0,0.56000304,0.2540511,0.06654255,0.26192483
210,clean,0,7,5,0,0.35056123,1.4995725,6.8438005,1.1920929e-07,1.0,0.43716934,0.15371372,0.05673085,0.36906585
211,clean,0,4,0,0,0.9637296,0.21075611,9.276116,-1.0058284e-07,1.0,0.45199266,0.2834868,0.05005413,0.17656536
212,clean,0,5,5,1,0.8284169,0.63239634,8.912103,1.4901161e-07,1.0,0.77383584,0.22341746,0.1205955,0.5397741
213,clean,0,9,9,1,0.99644107,0.02705746,8.839813,-1.5366822e-08,1.0,0.47600338,0.26096293,0.08560517,0.32803446
214,clean,0,8,8,1,0.9154219,0.3733327,9.754479,-2.9802322e-08,1.0,0.5608494,0.19966085,0.07626238,0.38195768
215,clean,0,0,0,1,0.89585173,0.4448647,9.758895,-2.2351742e-08,1.0,0.819973,0.24216326,0.14587347,0.6023741
216,clean,0,7,7,1,0.9629523,0.19684769,7.782036,-1.1175871e-08,1.0,0.69958514,0.3226633,0.15579824,0.4828493
217,clean,0,9,9,1,0.973026,0.1247751,10.835762,-2.7939677e-08,1.0,0.5747077,0.2602839,0.107511334,0.41305253
218,clean,0,8,8,1,0.843801,0.6175682,8.639427,0.0,1.0,0.93228394,0.10032153,0.12799445,1.2758296
219,clean,0,2,2,1,0.9444961,0.25060692,7.5824957,2.6077032e-08,1.0,0.48784336,0.19664215,0.09121332,0.46385205
220,clean,0,7,7,1,0.6513175,0.92489505,8.782983,2.9802322e-08,0.6666667,0.5389578,0.2318872,0.08867617,0.38240916
221,clean,0,6,2,0,0.5710655,1.2094342,10.844586,-5.9604645e-08,0.0,0.34438062,0.176578,0.039876685,0.22582914
222,clean,0,9,9,1,0.9999398,0.0006774134,12.626494,-3.619789e-09,1.0,0.5052109,0.25242266,0.11235177,0.44509205
223,clean,0,4,5,0,0.43598747,1.0974196,9.796859,1.1920929e-07,0.0,0.3647914,0.14358827,0.03507443,0.24426916
224,clean,0,3,5,0,0.5924565,1.0055903,8.832744,5.9604645e-08,0.33333334,0.3646957,0.22892761,0.08101987,0.3539089
225,clean,0,9,9,1,0.8898827,0.34773228,15.00031,1.4901161e-08,1.0,0.40242037,0.24126497,0.07879984,0.32660982
226,clean,0,6,2,0,0.28285998,1.8493361,10.106575,0.0,0.6666667,0.43310484,0.22846971,0.057647016,0.25231686
227,clean,0,4,4,1,0.985019,0.08538351,11.766916,-9.313226e-08,1.0,0.6409876,0.1628318,0.084840514,0.5210284
228,clean,0,7,5,0,0.70266896,1.0713315,7.095578,2.9802322e-08,1.0,0.716345,0.23007049,0.10997353,0.4779972
229,clean,0,6,2,0,0.6764625,0.77049655,10.623633,1.1920929e-07,0.6666667,0.45273948,0.2210145,0.08453642,0.3824909
230,clean,0,5,5,1,0.90348375,0.32307062,10.641677,1.4901161e-08,1.0,0.33978507,0.28827396,0.06760676,0.23452179
231,clean,0,1,1,1,0.9985933,0.0107721165,11.007063,1.04424544e-07,1.0,0.5440334,0.3572694,0.272536,0.76282835
232,clean,0,5,5,1,0.34892848,1.6914781,10.514826,0.0,1.0,0.3647046,0.30546248,0.090630226,0.2966974
233,clean,0,8,8,1,0.9678014,0.155493,9.139359,3.3527613e-08,1.0,0.34498954,0.14469147,0.0546665,0.37781167
234,clean,0,8,8,1,0.99977535,0.0023344187,12.846477,9.109499e-09,1.0,0.5662109,0.23444103,0.07311227,0.3118565
235,clean,0,0,0,1,0.9992574,0.006155371,11.051924,-1.345179e-07,1.0,0.5167726,0.19973265,0.054477986,0.27275318
236,clean,0,4,4,1,0.9822834,0.101709194,6.668308,3.7252903e-09,1.0,0.27310303,0.08733171,0.0144610405,0.1655856
237,clean,0,0,7,0,0.7821628,0.8168727,10.933181,4.4703484e-08,1.0,0.49910903,0.35509962,0.0898984,0.25316316
238,clean,0,5,5,1,0.90198547,0.365933,7.320639,2.2351742e-08,1.0,0.82633525,0.22458096,0.15097497,0.6722489
239,clean,0,5,5,1,0.71156013,0.6259924,9.40047,0.0,1.0,0.7288182,0.289541,0.17167968,0.59293526
240,clean,0,1,1,1,0.999982,0.00023237933,12.171126,-3.255991e-10,1.0,0.2995162,0.22134264,0.05901191,0.26660767
241,clean,0,1,1,1,0.996185,0.025101539,12.0353365,-7.21775e-09,1.0,0.47960582,0.19361533,0.07425412,0.38351163
242,clean,0,8,1,0,0.5371893,1.0608147,13.830832,5.9604645e-08,0.6666667,0.4527969,0.18753552,0.074211,0.39571494
243,clean,0,9,9,1,0.99976224,0.002531186,10.423489,3.0559022e-09,1.0,0.52962375,0.27264085,0.08138099,0.29849043
244,clean,0,0,0,1,0.99331915,0.045220084,8.6576805,7.450581e-09,1.0,0.4768331,0.24176717,0.06034746,0.2496088
245,clean,0,3,3,1,0.88830876,0.47310653,8.37988,1.0430813e-07,1.0,0.29198453,0.31923482,0.060477402,0.18944427
246,clean,0,1,1,1,0.99402905,0.04097625,10.260455,-1.03376806e-07,1.0,0.48264277,0.18142657,0.06370266,0.35111895
247,clean,0,9,9,1,0.5065224,1.0475824,13.693794,5.9604645e-08,0.33333334,0.5289025,0.22622114,0.04308016,0.19043298
248,clean,0,2,2,1,0.8173498,0.70689565,7.075595,1.1920929e-07,1.0,0.47202694,0.15824784,0.07000236,0.44235623
249,clean,0,2,2,1,0.52768534,1.3124686,8.840985,-5.9604645e-08,0.6666667,0.17850669,0.21941741,0.046524808,0.21203694
250,clean,0,5,5,1,0.9246154,0.36869758,9.872175,2.9802322e-08,1.0,0.5317351,0.19048186,0.07858412,0.4125522
251,clean,0,3,3,1,0.84765434,0.5728639,9.053518,-1.1920929e-07,1.0,0.31021243,0.25486937,0.036818866,0.14446114
252,clean,0,9,9,1,0.9994603,0.004648717,9.700158,6.5774657e-09,1.0,0.4587661,0.25984347,0.104013994,0.40029326
253,clean,0,9,9,1,0.7430044,0.88308275,10.601093,-2.9802322e-08,1.0,0.26267365,0.14827596,0.026062058,0.17576608
254,clean,0,4,2,0,0.5500057,0.86157495,11.575308,-5.9604645e-08,0.33333334,0.46262637,0.17384288,0.058353458,0.33566588
255,clean,0,0,0,1,0.95671093,0.23100416,7.5634775,1.0803342e-07,1.0,0.5671122,0.19829163,0.06279002,0.31665334
256,clean,0,3,3,1,0.979815,0.12232484,8.861694,-2.4214387e-08,1.0,0.38596305,0.18776962,0.048369754,0.25760022
257,clean,0,0,0,1,0.9928422,0.04586398,10.480425,1.3038516e-08,1.0,0.6436108,0.34619293,0.12166522,0.3514366
258,clean,0,0,0,1,0.93993425,0.26543075,8.758773,-4.0978193e-08,0.6666667,0.58001685,0.25751406,0.06690309,0.25980264
259,clean,0,9,1,0,0.9866997,0.07437046,10.382892,1.2665987e-07,1.0,0.40554664,0.28182995,0.10442822,0.37053493
260,clean,0,8,8,1,0.9990644,0.008471077,14.028181,1.792796e-08,1.0,0.42065462,0.2338073,0.05716809,0.24450839
261,clean,0,1,1,1,0.98669887,0.079551235,8.984349,-1.21071935e-08,1.0,0.39939108,0.23200747,0.053158678,0.22912386
262,clean,0,5,2,0,0.48051664,1.0022663,14.950786,0.0,0.33333334,0.33723578,0.19058786,0.045776166,0.2401828
263,clean,0,7,3,0,0.5624674,0.9219624,8.307088,5.9604645e-08,1.0,0.28959867,0.16037285,0.05001877,0.31188855
264,clean,0,0,0,1,0.95744526,0.21787125,11.577232,-1.3038516e-07,1.0,0.5585542,0.2016778,0.08386562,0.41583756
265,clean,0,8,8,1,0.7974633,0.58131206,10.0545435,-1.0430813e-07,0.6666667,0.59019995,0.2727601,0.06672086,0.2446128
266,clean,0,2,5,0,0.36552954,1.501239,8.751403,0.0,0.0,0.56514376,0.1946339,0.07682754,0.39472643
267,clean,0,4,4,1,0.9944364,0.03831648,7.9526396,-1.3969839e-08,1.0,0.2762051,0.17572992,0.032108713,0.18271522
268,clean,0,7,7,1,0.9799407,0.10781658,13.734804,5.5879354e-09,1.0,0.5336499,0.19056502,0.1025749,0.5382644
269,clean,0,0,2,0,0.73707664,0.70123357,7.368569,-2.9802322e-08,0.6666667,0.7870979,0.10095568,0.08661134,0.857906
270,clean,0,2,2,1,0.9905193,0.06371763,7.4143047,-2.514571e-08,1.0,0.5287455,0.14154159,0.042527903,0.30046013
271,clean,0,3,3,1,0.78416675,0.7646181,5.7836475,2.9802322e-08,1.0,0.60639423,0.20358266,0.099125504,0.48690304
272,clean,0,6,6,1,0.9986553,0.012478222,7.7289104,-2.2700988e-08,1.0,0.25117955,0.1664151,0.05508701,0.33101973
273,clean,0,3,3,1,0.9025897,0.40805587,6.6575193,0.0,1.0,0.20260803,0.2378857,0.016130794,0.067808725
274,clean,0,8,8,1,0.99974793,0.0026256703,9.823326,-3.929017e-09,1.0,0.58287126,0.23157912,0.08667097,0.3742591
275,clean,0,5,5,1,0.40265107,1.6379895,7.631958,0.0,0.6666667,0.5790314,0.24480557,0.07895487,0.3225194
276,clean,0,0,0,1,0.9946524,0.036059074,12.724138,-2.142042e-08,1.0,0.3957057,0.29355437,0.17675443,0.6021161
277,clean,0,3,2,0,0.87502736,0.5522248,10.001483,1.4901161e-08,1.0,0.41300043,0.22583677,0.06787091,0.30052948
278,clean,0,4,4,1,0.93632525,0.32796603,5.435826,2.2351742e-08,1.0,0.484661,0.19769771,0.09013126,0.4559021
279,clean,0,3,6,0,0.45810485,1.0923972,8.8668165,1.1920929e-07,0.33333334,0.3566904,0.26862565,0.057773534,0.21507
280,clean,0,9,1,0,0.8089943,0.59213984,15.501249,-5.9604645e-08,0.6666667,0.46618667,0.26164964,0.08940193,0.34168434
281,clean,0,0,0,1,0.8327274,0.6698429,12.21423,-7.4505806e-08,0.6666667,0.42031506,0.2028413,0.050820258,0.25054073
282,clean,0,6,6,1,0.99660814,0.024743833,9.900451,1.9324943e-08,1.0,0.6253843,0.14713076,0.082512766,0.56080866
283,clean,0,1,1,1,0.9995623,0.0039419816,13.30967,-1.2776582e-08,1.0,0.7004009,0.31511602,0.15571393,0.49414635
284,clean,0,0,0,1,0.94695604,0.2337504,13.512041,1.1175871e-08,1.0,0.654016,0.2504623,0.09553997,0.38145298
285,clean,0,9,9,1,0.9998741,0.0012630413,17.319223,-1.5832484e-08,1.0,0.4807458,0.19714996,0.09216468,0.46748278
286,clean,0,1,1,1,0.99623626,0.027341902,8.515441,2.6309863e-08,1.0,0.27423406,0.2811885,0.047250085,0.16803645
287,clean,0,0,0,1,0.9650505,0.19093308,9.755373,1.1920929e-07,1.0,0.64005184,0.14451593,0.054689616,0.37843052
288,clean,0,7,7,1,0.93299496,0.33762053,9.699723,7.450581e-09,1.0,0.47229758,0.24029571,0.10968168,0.4564427
289,clean,0,9,9,1,0.9973031,0.01876727,14.298592,-2.0954758e-08,1.0,0.548209,0.27541658,0.09292912,0.3374117
290,clean,0,1,1,1,0.9998217,0.0017641311,8.745961,1.4700345e-07,1.0,0.42912456,0.2522397,0.14365514,0.56951606
291,clean,0,2,2,1,0.9989913,0.009214867,7.230299,1.139706e-07,1.0,0.42161843,0.108696215,0.040882442,0.37611306
292,clean,0,6,6,1,0.9992834,0.0067593525,9.527746,2.2526365e-08,1.0,0.35936606,0.12884142,0.047196332,0.36631054
293,clean,0,9,1,0,0.9049189,0.31454962,13.488735,1.4901161e-08,1.0,0.38168916,0.22582288,0.04787593,0.21200562
294,clean,0,3,3,1,0.78687525,0.5273386,11.113065,0.0,1.0,0.40019405,0.29810196,0.096869335,0.3249526
295,clean,0,4,2,0,0.64469516,0.65722793,12.930871,-2.9802322e-08,0.6666667,0.4505732,0.11906695,0.037997663,0.31912586
296,clean,0,6,6,1,0.99987197,0.0013785277,12.959436,-1.6385457e-08,1.0,0.33423844,0.23955984,0.104992606,0.43827114
297,clean,0,0,0,1,0.99846625,0.013095622,6.8216624,-9.103678e-08,1.0,0.7273553,0.2840966,0.11668506,0.41072172
298,clean,0,0,0,1,0.99377465,0.039954476,7.1741447,1.0197982e-07,1.0,0.6064632,0.23559515,0.06797053,0.28850442
299,clean,0,6,6,1,0.9995541,0.004349653,9.969916,-2.0081643e-08,1.0,0.3664752,0.15420698,0.09279861,0.6017757
300,clean,0,6,6,1,0.99647117,0.027310451,7.4794965,2.0023435e-08,1.0,0.3163233,0.17477013,0.068607934,0.39255872
301,clean,0,6,6,1,0.9753263,0.14092565,6.0053916,-1.1175871e-08,1.0,0.5195951,0.1833261,0.08332616,0.4545218
302,clean,0,3,2,0,0.4445829,1.2293913,10.159465,1.7881393e-07,0.6666667,0.44822562,0.16966604,0.061242666,0.36095795
303,clean,0,2,2,1,0.6364088,0.87597984,9.291809,2.9802322e-08,0.6666667,0.41148517,0.23895195,0.037103046,0.15527344
304,clean,0,6,6,1,0.99149406,0.055106808,7.8059926,-1.4901161e-08,1.0,0.44697714,0.11801584,0.040811427,0.3458102
305,clean,0,1,1,1,0.9992023,0.006834815,11.527231,1.8859282e-08,1.0,0.63890034,0.264916,0.09314595,0.35160425
306,clean,0,8,9,0,0.93155676,0.32630014,9.041863,7.450581e-09,1.0,0.41552415,0.19261797,0.06409312,0.33274564
307,clean,0,2,2,1,0.96749973,0.17420852,7.5911007,-3.7252903e-08,1.0,0.567988,0.1595826,0.049506523,0.31022313
308,clean,0,1,1,1,0.81546545,0.49728745,10.214598,3.1292439e-07,1.0,0.40046978,0.23938297,0.08666014,0.36201313
309,clean,0,6,2,0,0.8619185,0.46160462,8.484327,1.0430813e-07,1.0,0.37659696,0.08856663,0.021396963,0.24158898
310,clean,0,8,8,1,0.79183894,0.6648052,8.119132,0.0,0.6666667,0.5062832,0.18763256,0.042908806,0.22868407
311,clean,0,6,6,1,0.99952745,0.0044520292,11.647751,1.504668e-08,1.0,0.4236941,0.18171133,0.16548386,0.91069144
312,clean,0,8,0,0,0.9909729,0.05681638,8.177923,-2.1234155e-07,1.0,0.61177236,0.09204285,0.04815733,0.5231999
313,clean,0,0,2,0,0.85901636,0.53615737,6.518367,4.4703484e-08,0.6666667,0.8475017,0.08737777,0.09480033,1.0849355
314,clean,0,4,4,1,0.9586596,0.2177882,7.1449747,-1.4901161e-08,1.0,0.47950625,0.1840564,0.06979242,0.37918833
315,clean,0,0,0,1,0.9295959,0.31361252,10.236793,1.4156103e-07,1.0,0.59447765,0.27120253,0.10718766,0.39522955
316,clean,0,7,7,1,0.58724385,0.99159044,7.09238,-5.9604645e-08,1.0,0.42910668,0.19210947,0.05181304,0.2697044
317,clean,0,7,7,1,0.903106,0.3962203,10.593035,3.7252903e-08,1.0,0.4844797,0.15934977,0.070039354,0.43952945
318,clean,0,5,5,1,0.88585395,0.45662382,12.2302685,0.0,1.0,0.3628919,0.21180815,0.044950604,0.2122222
319,clean,0,5,5,1,0.9963006,0.02525197,13.79525,-1.4598481e-07,1.0,0.4437538,0.14235248,0.04605529,0.3235277
320,clean,0,3,3,1,0.95752966,0.19748324,11.024575,-9.685755e-08,1.0,0.53795826,0.14105757,0.040438328,0.28667757
321,clean,0,5,3,0,0.497036,0.9142247,10.550527,0.0,1.0,0.41088644,0.23702067,0.034619857,0.14606199
322,clean,0,2,2,1,0.96131647,0.22733279,7.236539,0.0,1.0,0.20736444,0.20294133,0.028355807,0.13972348
323,clean,0,3,2,0,0.43340158,1.3626583,9.391468,1.1920929e-07,1.0,0.41337696,0.18521197,0.03307676,0.1785877
324,clean,0,4,7,0,0.4971984,1.1816994,11.217971,5.9604645e-08,0.6666667,0.33583796,0.23704125,0.059313484,0.25022325
325,clean,0,1,1,1,0.99709773,0.024820937,9.026954,-1.03143975e-07,1.0,0.40958437,0.23334828,0.070587315,0.3024964
326,clean,0,7,7,1,0.8669042,0.5658645,6.165362,0.0,1.0,0.4316534,0.105771236,0.046382863,0.43851644
327,clean,0,5,5,1,0.79246473,0.708003,6.175219,-4.4703484e-08,1.0,0.49545422,0.19149458,0.051301975,0.2679016
328,clean,0,4,4,1,0.9068387,0.36739734,6.7628665,1.4901161e-08,1.0,0.42864203,0.19140466,0.039653096,0.20716785
329,clean,0,6,6,1,0.9964897,0.027484661,8.51807,-2.7241185e-08,1.0,0.5100184,0.18850935,0.10420246,0.5527679
330,clean,0,1,1,1,0.999074,0.0077530313,7.850497,-1.4295802e-07,1.0,0.42220438,0.25704622,0.076824695,0.29887384
331,clean,0,9,1,0,0.9401772,0.25221393,8.711113,-3.7252903e-09,1.0,0.5826861,0.34246296,0.18457262,0.53895485
332,clean,0,3,6,0,0.68049884,0.93785024,9.121966,-2.9802322e-08,0.33333334,0.4881817,0.15544403,0.073060036,0.47000563
333,clean,0,6,6,1,0.9975262,0.020552116,8.092985,-1.1455268e-07,1.0,0.2975044,0.19377257,0.05861568,0.30249575
334,clean,0,6,6,1,0.9967301,0.026070707,6.370825,1.2060627e-07,1.0,0.3883719,0.18486619,0.068016924,0.36792317
335,clean,0,9,9,1,0.873545,0.379919,12.044087,0.0,0.33333334,0.39827284,0.21888237,0.06723164,0.30715737
336,clean,0,3,3,1,0.9880008,0.07433666,11.87514,-2.3283064e-07,1.0,0.4196793,0.16977166,0.069564976,0.4097537
337,clean,0,8,8,1,0.9998217,0.00198249,8.948344,2.7823262e-08,1.0,0.5154501,0.23430528,0.05658467,0.24149874
338,clean,0,0,0,1,0.9824269,0.10117745,7.627551,-1.0058284e-07,1.0,0.7126468,0.20178172,0.1023812,0.5073834
339,clean,0,7,2,0,0.31962803,1.6259847,14.994604,0.0,0.0,0.49834052,0.25833508,0.1346066,0.52105224
340,clean,0,2,2,1,0.9950991,0.03744073,10.280997,1.215376e-07,1.0,0.5358226,0.1626008,0.11678392,0.71822035
341,clean,0,6,6,1,0.97411287,0.16313702,8.544611,1.2107193e-07,1.0,0.44850647,0.22128382,0.11027543,0.4983416
342,clean,0,2,0,0,0.8400719,0.45101562,9.347225,-1.4901161e-08,1.0,0.6465444,0.10544527,0.05590838,0.5302073
343,clean,0,5,5,1,0.8681328,0.57078546,9.612672,7.4505806e-08,1.0,0.51689136,0.18064904,0.07117236,0.3939792
344,clean,0,8,8,1,0.9435362,0.22328238,8.400945,-1.8626451e-08,1.0,0.40240374,0.1855644,0.048741262,0.26266354
345,clean,0,5,5,1,0.6885807,0.7838247,7.704754,2.9802322e-08,1.0,0.3628919,0.23348612,0.065040745,0.27856246
346,clean,0,4,4,1,0.88401634,0.50665116,7.02076,-2.2351742e-08,1.0,0.56600934,0.24122663,0.11874359,0.49224707
347,clean,0,6,6,1,0.9812424,0.11340126,10.165019,1.2479722e-07,1.0,0.4352188,0.1850804,0.075988576,0.41056842
348,clean,0,8,8,1,0.9873678,0.068361364,10.421914,-2.4214387e-08,1.0,0.5506192,0.2777246,0.060527902,0.21794137
349,clean,0,9,9,1,0.8923407,0.41873977,13.083204,-2.9802322e-08,1.0,0.46420288,0.24383627,0.11021543,0.45200405
350,clean,0,9,9,1,0.9921571,0.04591048,13.928119,-8.381903e-09,1.0,0.37631616,0.25721824,0.07888083,0.3066677
351,clean,0,1,1,1,0.99967337,0.0031908303,7.653337,1.2456439e-08,1.0,0.3930249,0.18980044,0.068888016,0.3629478
352,clean,0,0,0,1,0.9931323,0.04629645,13.849604,2.4959445e-07,1.0,0.5465086,0.31599775,0.07736931,0.24484055
353,clean,0,2,2,1,0.956689,0.17890792,13.987325,-1.1175871e-08,1.0,0.7717371,0.29756725,0.15117903,0.50804824
354,clean,0,2,3,0,0.5299391,1.0166682,14.034004,0.0,0.6666667,0.5367481,0.13194495,0.09835554,0.74542296
355,clean,0,7,4,0,0.40746748,1.5172085,9.270289,5.9604645e-08,0.6666667,0.5609631,0.25141698,0.13140489,0.52265507
356,clean,0,3,6,0,0.3666873,1.4709519,10.725101,0.0,0.33333334,0.5542012,0.12017657,0.04720752,0.39281473
357,clean,0,2,2,1,0.6899656,1.108693,7.570416,0.0,1.0,0.41890702,0.16423362,0.042765506,0.26039276
358,clean,0,8,8,1,0.41136163,1.3081228,10.966255,5.9604645e-08,0.6666667,0.4206418,0.22106591,0.07907487,0.35769653
359,clean,0,0,0,1,0.99902415,0.007969055,7.7151465,-1.1862721e-07,1.0,0.4311607,0.2981059,0.07074885,0.23732711
360,clean,0,9,9,1,0.9990006,0.008885676,8.867562,1.3387762e-08,1.0,0.32122013,0.15397806,0.034248356,0.22242215
361,clean,0,5,5,1,0.91935855,0.31808576,7.927914,1.1175871e-07,1.0,0.5609898,0.21869448,0.070295,0.3214287
362,clean,0,8,8,1,0.9989957,0.008352991,7.0133567,3.7252903e-09,1.0,0.5899803,0.2225966,0.06487502,0.29144529
363,clean,0,1,1,1,0.90643674,0.44945458,12.160876,1.0430813e-07,1.0,0.42193887,0.21938041,0.06955688,0.31705913
364,clean,0,9,9,1,0.9764347,0.11676593,10.379676,2.2351742e-08,1.0,0.59508663,0.23813786,0.1067608,0.44831324
365,clean,0,4,4,1,0.99867827,0.012375253,8.122433,-1.3969839e-07,1.0,0.6582019,0.2902476,0.12822749,0.44178504
366,clean,0,1,1,1,0.91049546,0.40086532,13.601423,7.4505806e-08,1.0,0.4430147,0.24729414,0.084637254,0.342252
367,clean,0,3,3,1,0.63856024,1.1693883,7.0231423,5.9604645e-08,1.0,0.4077934,0.21948229,0.04050895,0.18456507
368,clean,0,8,8,1,0.9503572,0.21185568,8.782227,2.2351742e-08,1.0,0.44437167,0.23744592,0.04558115,0.19196354
369,clean,0,1,1,1,0.9996376,0.003535178,7.774656,-1.2194505e-08,1.0,0.47755694,0.21660773,0.08372305,0.38651744
370,clean,0,4,2,0,0.45073974,1.2189733,10.066834,5.9604645e-08,0.33333334,0.5657182,0.15716243,0.108190775,0.68839663
371,clean,0,7,7,1,0.9924866,0.053456295,6.6798644,-1.5832484e-08,1.0,0.5920165,0.29614943,0.10556149,0.3564455
372,clean,0,9,9,1,0.98967475,0.05777788,14.841345,-1.6763806e-08,1.0,0.5654693,0.2913108,0.11367226,0.3902082
373,clean,0,4,4,1,0.73112375,0.9768299,8.25443,0.0,1.0,0.46159753,0.1668595,0.052089985,0.31217685
374,clean,0,2,2,1,0.96017027,0.23331237,7.23185,1.4156103e-07,1.0,0.2840597,0.21270442,0.04980964,0.23417193
375,clean,0,7,7,1,0.8848095,0.5156361,7.1329966,0.0,1.0,0.39235482,0.17720169,0.051796712,0.29230207
376,clean,0,0,3,0,0.31544355,1.8081828,11.325567,0.0,0.0,0.72213936,0.3071455,0.13085131,0.42602244
377,clean,0,7,7,1,0.6166017,1.2589724,8.155459,-5.9604645e-08,1.0,0.4202219,0.19948706,0.049288876,0.24707682
378,clean,0,0,8,0,0.43816146,1.3671007,12.842651,5.9604645e-08,0.6666667,0.3745098,0.1340378,0.026293093,0.19616033
379,clean,0,6,6,1,0.98944926,0.07106478,5.5058436,2.9802322e-08,1.0,0.35526577,0.19170158,0.0798878,0.41672784
380,clean,0,6,6,1,0.98920107,0.07178977,7.099251,7.450581e-09,1.0,0.37920627,0.12843883,0.08714039,0.678453
381,clean,0,9,9,1,0.64143133,0.66683185,9.893908,2.9802322e-08,0.6666667,0.5294296,0.25560057,0.08019474,0.313749
382,clean,0,0,0,1,0.98697597,0.07046386,9.04074,-2.4214387e-08,1.0,0.85722655,0.21429685,0.13629156,0.6359913
383,clean,0,9,0,0,0.38841888,1.1456883,14.630045,5.9604645e-08,0.6666667,0.6575981,0.19564785,0.10425059,0.5328454
384,clean,0,2,2,1,0.9365444,0.25961053,10.660005,-2.2351742e-08,0.6666667,0.35120252,0.16422321,0.04389674,0.26729763
385,clean,0,8,0,0,0.9794652,0.11544011,7.286029,-1.09896064e-07,0.6666667,0.91304,0.18152408,0.16998771,0.936442
386,clean,0,7,7,1,0.805466,0.6403579,8.137326,-1.4901161e-08,1.0,0.44780055,0.21004738,0.05371042,0.255705
387,clean,0,2,2,1,0.94693947,0.2882919,7.74278,-9.685755e-08,1.0,0.35220847,0.22217378,0.036717996,0.16526626
388,clean,0,2,2,1,0.83611983,0.60507965,9.850838,-1.4901161e-08,0.6666667,0.5197521,0.23857291,0.10019242,0.41996387
389,clean,0,5,5,1,0.7702103,0.652558,9.189099,0.0,1.0,0.5196717,0.20368907,0.061512813,0.3019922
390,clean,0,1,1,1,0.99957496,0.004018717,10.815758,-1.9208528e-09,1.0,0.36471996,0.17937782,0.06492566,0.3619472
391,clean,0,2,0,0,0.58437246,0.7046869,11.511186,1.7881393e-07,0.33333334,0.41331062,0.24967623,0.032896418,0.13175578
392,clean,0,6,6,1,0.98063236,0.12885287,7.467766,-2.9802322e-08,1.0,0.49452743,0.21557066,0.116181046,0.53894395
393,clean,0,2,2,1,0.9852211,0.09843595,6.951192,9.406358e-08,1.0,0.36476588,0.28037387,0.05979939,0.2132837
394,clean,0,9,1,0,0.40668303,1.502178,16.751762,-5.9604645e-08,0.33333334,0.40346327,0.22719963,0.0741244,0.32625088
395,clean,0,6,6,1,0.98956656,0.06976252,9.649252,2.7008355e-08,1.0,0.43809232,0.16940744,0.058116384,0.34305483
396,clean,0,2,2,1,0.8696443,0.53577703,10.798152,8.940697e-08,1.0,0.42669782,0.1964317,0.051906243,0.2642444
397,clean,0,3,3,1,0.5798404,1.2541933,8.7384205,0.0,1.0,0.43198022,0.22345826,0.06480202,0.28999478
398,clean,0,0,0,1,0.9990332,0.009027226,4.6203218,1.8044375e-08,1.0,0.45735165,0.25897583,0.03745012,0.14460799
399,clean,0,3,3,1,0.9578323,0.24534652,10.78327,1.0430813e-07,1.0,0.70724446,0.23840877,0.17025307,0.7141195
400,clean,0,9,9,1,0.6337325,1.3431582,12.88968,2.9802322e-08,0.6666667,0.5693895,0.32741982,0.1518186,0.46368036
401,clean,0,8,1,0,0.7692239,0.5750022,13.299209,-5.9604645e-08,0.33333334,0.3157884,0.2392259,0.058195893,0.24326652
402,clean,0,7,7,1,0.9388527,0.29612672,4.980339,-2.9802322e-08,1.0,0.62558085,0.22882782,0.19190013,0.83861876
403,clean,0,8,8,1,0.97958565,0.10807711,4.5456414,2.6077032e-08,1.0,0.6165543,0.19712095,0.06287889,0.31898475
404,clean,0,8,8,1,0.9997967,0.002107473,12.913512,1.8262654e-08,1.0,0.45638406,0.27159956,0.060584202,0.2230636
405,clean,0,4,4,1,0.9159755,0.3910593,9.9719715,1.2665987e-07,1.0,0.21907933,0.115580015,0.034147035,0.2954381
