sample_index,true_label,true_class,predicted_label,predicted_class,confidence,shift,severity
5227,4,deer,6,frog,0.9938154,rotation,4
7264,4,deer,6,frog,0.99380636,rotation,5
4484,4,deer,6,frog,0.99380374,rotation,4
9140,7,horse,6,frog,0.9938,rotation,5
6781,3,cat,6,frog,0.993796,rotation,5
9360,5,dog,0,airplane,0.9937797,contrast,1
1181,3,cat,6,frog,0.9937775,rotation,5
196,8,ship,6,frog,0.99377644,rotation,5
7063,1,automobile,6,frog,0.9937723,noise,4
1238,1,automobile,6,frog,0.9937611,rotation,4
3468,2,bird,6,frog,0.99374443,rotation,5
32,4,deer,6,frog,0.9937344,rotation,5
3638,9,truck,6,frog,0.9937238,rotation,4
8932,6,frog,2,bird,0.99371415,brightness,1
5009,7,horse,2,bird,0.99371064,noise,1
889,4,deer,6,frog,0.99370474,rotation,5
2226,2,bird,6,frog,0.9936978,brightness,4
8507,8,ship,0,airplane,0.9936786,contrast,4
834,5,dog,2,bird,0.9936727,contrast,3
2638,4,deer,6,frog,0.99364823,rotation,5
8304,1,automobile,6,frog,0.9936358,rotation,4
2940,3,cat,0,airplane,0.9936248,contrast,3
7829,2,bird,0,airplane,0.9935969,clean,0
7550,4,deer,6,frog,0.99355984,rotation,5
2550,4,deer,6,frog,0.9935375,rotation,5
3590,7,horse,4,deer,0.9935276,noise,2
8824,3,cat,6,frog,0.99352586,noise,2
6995,1,automobile,6,frog,0.9935202,rotation,5
9461,4,deer,6,frog,0.9935155,rotation,4
5907,5,dog,6,frog,0.9934956,rotation,4
1181,3,cat,6,frog,0.99349505,rotation,4
9073,4,deer,6,frog,0.99349445,rotation,5
3447,4,deer,6,frog,0.99346054,rotation,5
4071,3,cat,2,bird,0.99345326,brightness,3
7839,3,cat,4,deer,0.99343866,brightness,4
9483,0,airplane,6,frog,0.9934291,rotation,4
9360,5,dog,0,airplane,0.9934042,brightness,1
3569,9,truck,6,frog,0.99339724,rotation,5
5642,5,dog,4,deer,0.99339324,contrast,5
9252,7,horse,6,frog,0.99338055,rotation,4
9694,1,automobile,6,frog,0.99336386,rotation,5
525,5,dog,6,frog,0.9933629,rotation,4
9472,8,ship,6,frog,0.9933589,rotation,4
4529,4,deer,6,frog,0.9933528,rotation,5
2551,2,bird,6,frog,0.99334854,rotation,5
493,1,automobile,6,frog,0.99334514,rotation,4
8507,8,ship,0,airplane,0.9933437,contrast,3
3807,8,ship,6,frog,0.9933416,rotation,4
6270,2,bird,6,frog,0.9933321,rotation,3
2226,2,bird,6,frog,0.993331,contrast,1
6951,9,truck,6,frog,0.99333006,rotation,4
5834,5,dog,2,bird,0.9933298,blur,2
2157,3,cat,6,frog,0.99331635,rotation,4
853,9,truck,1,automobile,0.9933067,brightness,1
9817,9,truck,1,automobile,0.9933014,blur,1
5009,7,horse,2,bird,0.9932908,contrast,3
1577,5,dog,6,frog,0.9932702,rotation,4
1842,4,deer,6,frog,0.99323833,rotation,5
1063,4,deer,6,frog,0.9932382,rotation,5
4828,4,deer,6,frog,0.9932249,rotation,4
7829,2,bird,0,airplane,0.9932225,noise,1
6393,3,cat,2,bird,0.9932094,contrast,3
7149,5,dog,6,frog,0.99320316,noise,2
3363,2,bird,6,frog,0.9931838,rotation,4
9087,3,cat,6,frog,0.99318063,rotation,4
665,8,ship,0,airplane,0.9931804,brightness,2
1495,2,bird,0,airplane,0.99314296,rotation,5
8370,4,deer,6,frog,0.9931243,rotation,4
2262,2,bird,6,frog,0.99307394,rotation,5
6153,4,deer,6,frog,0.9930668,rotation,5
8013,8,ship,0,airplane,0.9930633,rotation,2
8219,3,cat,6,frog,0.9930583,noise,2
8370,4,deer,6,frog,0.99304515,brightness,4
731,2,bird,0,airplane,0.99301636,brightness,1
9217,9,truck,0,airplane,0.9930146,rotation,2
7156,1,automobile,6,frog,0.99301296,rotation,4
5028,9,truck,6,frog,0.9929952,rotation,4
6654,4,deer,6,frog,0.99299353,rotation,5
4445,9,truck,6,frog,0.9929677,rotation,4
8181,3,cat,6,frog,0.9929542,rotation,5
4158,7,horse,6,frog,0.99295324,rotation,5
665,8,ship,0,airplane,0.992938,contrast,3
6054,3,cat,2,bird,0.99292,blur,5
990,1,automobile,6,frog,0.99291503,rotation,4
2438,1,automobile,0,airplane,0.9929032,contrast,4
6312,2,bird,6,frog,0.9928976,rotation,5
731,2,bird,0,airplane,0.99288225,blur,1
2516,2,bird,6,frog,0.9928799,rotation,4
3884,3,cat,6,frog,0.99285156,rotation,4
2705,8,ship,0,airplane,0.9928445,rotation,1
5330,7,horse,6,frog,0.99282277,rotation,4
3151,8,ship,0,airplane,0.9928226,brightness,2
1325,2,bird,4,deer,0.99281025,contrast,2
9498,3,cat,6,frog,0.99280214,rotation,5
1676,8,ship,0,airplane,0.9927898,rotation,1
627,4,deer,6,frog,0.9927811,rotation,4
1938,8,ship,0,airplane,0.99278027,contrast,1
8720,2,bird,0,airplane,0.99277157,clean,0
3443,4,deer,2,bird,0.9927705,blur,4
834,5,dog,2,bird,0.9927678,contrast,4
3151,8,ship,0,airplane,0.99276614,brightness,3
2705,8,ship,0,airplane,0.99274665,brightness,2
8114,3,cat,6,frog,0.99274105,noise,3
7829,2,bird,0,airplane,0.99273336,brightness,1
6262,8,ship,0,airplane,0.9927302,rotation,2
731,2,bird,0,airplane,0.9927281,contrast,1
5795,7,horse,4,deer,0.9926878,contrast,5
9506,4,deer,2,bird,0.9926863,blur,4
6734,8,ship,6,frog,0.9926569,rotation,4
8720,2,bird,0,airplane,0.99262357,rotation,2
8618,5,dog,6,frog,0.9925845,rotation,5
7669,7,horse,4,deer,0.99258256,noise,1
2473,0,airplane,8,ship,0.9925823,noise,1
6698,3,cat,6,frog,0.9925605,rotation,4
8046,8,ship,0,airplane,0.99255496,contrast,2
5238,2,bird,0,airplane,0.9925483,clean,0
6270,2,bird,6,frog,0.9925459,rotation,4
9635,7,horse,6,frog,0.9925371,rotation,5
781,1,automobile,6,frog,0.99252445,rotation,5
3571,5,dog,6,frog,0.9925184,rotation,5
7618,3,cat,6,frog,0.9925103,rotation,5
1994,8,ship,6,frog,0.9925029,rotation,4
8046,8,ship,0,airplane,0.9925016,contrast,1
7476,5,dog,6,frog,0.9925007,rotation,5
2926,9,truck,6,frog,0.992461,rotation,5
9360,5,dog,0,airplane,0.9924555,blur,2
1325,2,bird,4,deer,0.9924549,brightness,2
9506,4,deer,2,bird,0.99245316,blur,5
7797,3,cat,6,frog,0.9924495,rotation,4
8542,2,bird,6,frog,0.9924441,rotation,4
1554,4,deer,6,frog,0.99242765,rotation,5
1845,7,horse,6,frog,0.9924264,rotation,5
8102,3,cat,6,frog,0.992417,rotation,4
6822,4,deer,2,bird,0.9924069,blur,5
8370,4,deer,6,frog,0.9923879,contrast,2
1249,4,deer,6,frog,0.99238294,rotation,4
2327,1,automobile,6,frog,0.99237615,rotation,4
4669,6,frog,2,bird,0.99236816,blur,1
8370,4,deer,6,frog,0.9923679,blur,1
2705,8,ship,0,airplane,0.99236345,contrast,1
957,3,cat,6,frog,0.9923626,noise,1
7086,7,horse,6,frog,0.99234736,rotation,4
7862,1,automobile,6,frog,0.9923374,rotation,5
7834,5,dog,6,frog,0.99233234,rotation,4
3417,7,horse,6,frog,0.9923185,rotation,4
2019,9,truck,6,frog,0.9922822,rotation,5
2824,7,horse,4,deer,0.9922786,noise,2
2728,2,bird,6,frog,0.9922725,rotation,4
2059,9,truck,0,airplane,0.9922714,contrast,1
853,9,truck,1,automobile,0.99226975,clean,0
1066,9,truck,6,frog,0.9922577,rotation,4
8292,9,truck,6,frog,0.9922497,rotation,5
9303,9,truck,1,automobile,0.9922261,rotation,3
5642,5,dog,4,deer,0.9922156,brightness,5
9011,2,bird,6,frog,0.9922036,rotation,5
5235,1,automobile,6,frog,0.9921963,rotation,5
3443,4,deer,2,bird,0.99218434,blur,5
1175,9,truck,6,frog,0.99218094,noise,2
4416,4,deer,6,frog,0.9921794,rotation,4
3469,9,truck,6,frog,0.99217826,rotation,4
4071,3,cat,2,bird,0.99217623,brightness,4
3180,3,cat,6,frog,0.99217623,noise,1
7279,5,dog,6,frog,0.9921595,rotation,5
1938,8,ship,0,airplane,0.9921457,brightness,1
6918,4,deer,6,frog,0.99212825,rotation,4
7721,2,bird,6,frog,0.99211884,rotation,4
336,3,cat,6,frog,0.99210346,rotation,4
7200,4,deer,6,frog,0.9920787,rotation,4
3292,4,deer,6,frog,0.99207836,rotation,5
7326,4,deer,6,frog,0.99206746,rotation,4
6054,3,cat,2,bird,0.992065,blur,4
4464,3,cat,6,frog,0.9920589,rotation,4
3450,9,truck,1,automobile,0.9920195,rotation,1
385,8,ship,0,airplane,0.99199826,brightness,3
8359,2,bird,6,frog,0.99199146,rotation,5
2059,9,truck,0,airplane,0.9919817,blur,1
5289,4,deer,2,bird,0.99198157,rotation,1
91,3,cat,6,frog,0.991979,rotation,4
9475,2,bird,6,frog,0.991979,rotation,4
6529,2,bird,6,frog,0.99197304,rotation,4
385,8,ship,0,airplane,0.99197257,brightness,2
7068,2,bird,0,airplane,0.9919681,rotation,2
2497,9,truck,0,airplane,0.9919566,rotation,2
5792,2,bird,6,frog,0.991951,rotation,4
5924,4,deer,2,bird,0.9919478,rotation,1
5238,2,bird,0,airplane,0.99193585,contrast,1
6014,5,dog,6,frog,0.99193573,rotation,5
699,5,dog,6,frog,0.9919293,rotation,5
4878,7,horse,6,frog,0.9919234,rotation,5
450,2,bird,6,frog,0.99190533,rotation,5
5233,1,automobile,6,frog,0.9918996,rotation,5
9037,9,truck,6,frog,0.9918989,rotation,4
7440,3,cat,6,frog,0.99188566,rotation,4
546,1,automobile,6,frog,0.99187297,rotation,4
270,2,bird,6,frog,0.9918657,rotation,5
4099,4,deer,6,frog,0.99185807,rotation,5
665,8,ship,0,airplane,0.99183464,rotation,1
9832,2,bird,6,frog,0.991831,rotation,5
641,3,cat,6,frog,0.9918283,rotation,4
7930,2,bird,0,airplane,0.9918269,contrast,3
5238,2,bird,0,airplane,0.99182445,brightness,1
217,9,truck,6,frog,0.9918162,rotation,4
2676,4,deer,6,frog,0.99179274,rotation,4
2497,9,truck,0,airplane,0.99178547,rotation,1
7553,9,truck,6,frog,0.99176604,rotation,4
4754,3,cat,8,ship,0.9917625,contrast,3
5654,4,deer,6,frog,0.99175584,rotation,5
1053,3,cat,6,frog,0.9917442,rotation,5
7747,3,cat,6,frog,0.9917359,rotation,5
8065,9,truck,6,frog,0.9917265,rotation,4
8420,3,cat,6,frog,0.99168396,noise,1
8577,3,cat,6,frog,0.9916769,noise,1
3203,4,deer,6,frog,0.9916677,rotation,5
1918,2,bird,6,frog,0.99166346,rotation,4
4669,6,frog,2,bird,0.9916609,contrast,2
8606,1,automobile,6,frog,0.9916604,rotation,4
4892,7,horse,6,frog,0.9916598,rotation,4
5009,7,horse,2,bird,0.99165523,blur,1
3524,5,dog,4,deer,0.99163955,rotation,1
8398,4,deer,6,frog,0.9916318,rotation,4
4537,3,cat,6,frog,0.99162877,rotation,5
6095,9,truck,8,ship,0.9915937,contrast,5
279,3,cat,6,frog,0.99154246,rotation,5
5024,1,automobile,6,frog,0.9915413,rotation,4
4029,4,deer,6,frog,0.99153346,rotation,5
6027,3,cat,6,frog,0.99153227,rotation,4
2363,2,bird,6,frog,0.9915046,rotation,5
7829,2,bird,0,airplane,0.9915025,brightness,2
6053,4,deer,6,frog,0.9915001,rotation,5
2762,4,deer,2,bird,0.99148566,rotation,5
3607,3,cat,2,bird,0.9914801,brightness,4
6915,1,automobile,6,frog,0.99146664,rotation,5
4649,8,ship,0,airplane,0.99145925,rotation,1
7985,5,dog,6,frog,0.99145365,rotation,4
8877,9,truck,1,automobile,0.99145085,clean,0
8412,2,bird,6,frog,0.99141383,rotation,5
6822,4,deer,2,bird,0.991402,blur,2
6810,8,ship,6,frog,0.99140054,rotation,4
5289,4,deer,2,bird,0.9913995,blur,1
5580,5,dog,6,frog,0.991385,rotation,4
887,1,automobile,6,frog,0.99138266,rotation,5
1623,2,bird,6,frog,0.99137926,rotation,4
1916,9,truck,6,frog,0.9913617,rotation,4
2557,2,bird,6,frog,0.9913421,rotation,5
6182,1,automobile,6,frog,0.9913345,rotation,5
1148,2,bird,6,frog,0.9913258,rotation,4
7184,5,dog,6,frog,0.9913235,rotation,4
586,3,cat,6,frog,0.99132043,rotation,4
8845,2,bird,6,frog,0.99129206,rotation,4
8720,2,bird,0,airplane,0.99128693,brightness,1
6009,3,cat,6,frog,0.9912578,rotation,4
293,9,truck,6,frog,0.9912572,rotation,5
8753,4,deer,6,frog,0.9912504,rotation,4
4987,3,cat,6,frog,0.99122405,rotation,5
3930,1,automobile,6,frog,0.9912179,rotation,4
7112,2,bird,0,airplane,0.9911993,rotation,1
4828,4,deer,6,frog,0.9911801,rotation,5
1162,7,horse,4,deer,0.99117684,noise,1
1558,4,deer,6,frog,0.99117416,rotation,5
7839,3,cat,4,deer,0.991155,brightness,1
7393,5,dog,4,deer,0.99115235,brightness,2
3910,4,deer,6,frog,0.9911436,rotation,5
8300,5,dog,6,frog,0.99111736,noise,1
2817,9,truck,6,frog,0.99109685,rotation,4
3000,5,dog,6,frog,0.9910836,rotation,5
2405,3,cat,6,frog,0.991078,blur,1
8370,4,deer,6,frog,0.99107766,rotation,1
3607,3,cat,2,bird,0.99107164,brightness,3
1383,8,ship,6,frog,0.9910534,rotation,4
3032,2,bird,6,frog,0.9910534,rotation,5
8370,4,deer,6,frog,0.9910523,rotation,3
8796,9,truck,6,frog,0.9910453,rotation,4
3525,2,bird,6,frog,0.99102026,rotation,4
2000,1,automobile,6,frog,0.9910039,noise,1
731,2,bird,0,airplane,0.9909903,blur,2
312,8,ship,0,airplane,0.9909729,clean,0
7444,9,truck,1,automobile,0.9909601,rotation,5
3716,3,cat,6,frog,0.990957,rotation,5
8209,2,bird,6,frog,0.9909491,rotation,5
2642,7,horse,6,frog,0.9909356,rotation,4
3716,3,cat,6,frog,0.9909276,rotation,4
9697,8,ship,0,airplane,0.9908851,rotation,3
1953,4,deer,6,frog,0.9908791,rotation,5
683,8,ship,0,airplane,0.99085706,contrast,4
7839,3,cat,4,deer,0.9908351,brightness,2
1686,0,airplane,8,ship,0.99083346,noise,1
9377,4,deer,6,frog,0.99081856,rotation,5
4251,8,ship,0,airplane,0.9908048,rotation,2
7393,5,dog,4,deer,0.99080396,brightness,1
4097,3,cat,6,frog,0.9907985,rotation,5
9542,1,automobile,6,frog,0.99079496,rotation,4
5736,9,truck,6,frog,0.9907945,rotation,4
8651,4,deer,2,bird,0.99079436,rotation,2
7829,2,bird,0,airplane,0.99078876,contrast,1
5946,8,ship,6,frog,0.99078804,rotation,4
5565,3,cat,6,frog,0.9907857,rotation,5
2117,7,horse,6,frog,0.9907453,rotation,5
1505,2,bird,6,frog,0.9907358,rotation,5
2532,0,airplane,1,automobile,0.9907353,contrast,1
5238,2,bird,0,airplane,0.99072367,contrast,2
2940,3,cat,0,airplane,0.9907161,noise,1
458,4,deer,6,frog,0.99071527,noise,1
3279,8,ship,0,airplane,0.9907108,rotation,2
853,9,truck,1,automobile,0.9906942,brightness,2
8616,3,cat,6,frog,0.9906859,rotation,4
731,2,bird,0,airplane,0.9906555,brightness,2
814,0,airplane,6,frog,0.9906155,rotation,5
4986,8,ship,6,frog,0.99061066,rotation,4
1623,2,bird,6,frog,0.9906093,rotation,5
7112,2,bird,0,airplane,0.9906014,clean,0
5642,5,dog,4,deer,0.9905896,noise,1
722,8,ship,6,frog,0.99058086,rotation,4
480,8,ship,6,frog,0.99056435,rotation,4
3032,2,bird,6,frog,0.99056387,rotation,4
1938,8,ship,0,airplane,0.9905567,brightness,2
4875,1,automobile,6,frog,0.9905503,noise,3
8487,4,deer,6,frog,0.9905363,rotation,5
7640,9,truck,8,ship,0.99052644,contrast,3
731,2,bird,0,airplane,0.9905165,contrast,2
9009,2,bird,6,frog,0.9905156,rotation,4
1986,4,deer,6,frog,0.990497,rotation,5
8507,8,ship,0,airplane,0.99048036,contrast,2
5289,4,deer,2,bird,0.990475,contrast,3
6841,1,automobile,6,frog,0.990473,rotation,5
7210,3,cat,6,frog,0.9904697,rotation,5
7393,5,dog,4,deer,0.9904536,contrast,1
8720,2,bird,0,airplane,0.99045277,contrast,1
5915,5,dog,6,frog,0.9904497,rotation,4
3252,4,deer,6,frog,0.99044514,rotation,5
3746,7,horse,6,frog,0.990431,rotation,5
4422,3,cat,6,frog,0.9904265,rotation,5
7909,1,automobile,6,frog,0.9904242,rotation,4
9303,9,truck,1,automobile,0.9904075,rotation,2
2441,4,deer,6,frog,0.9903976,rotation,5
385,8,ship,0,airplane,0.9903796,brightness,4
1277,2,bird,6,frog,0.99037325,rotation,5
4640,2,bird,6,frog,0.9903723,rotation,5
8667,4,deer,2,bird,0.99036485,blur,2
5408,9,truck,6,frog,0.99036074,rotation,5
2747,3,cat,6,frog,0.99035853,rotation,4
6913,3,cat,6,frog,0.9903502,rotation,4
5852,3,cat,6,frog,0.9903488,rotation,4
1265,9,truck,6,frog,0.99031126,rotation,4
2059,9,truck,0,airplane,0.99028814,brightness,1
7393,5,dog,4,deer,0.9902844,clean,0
6822,4,deer,2,bird,0.9902727,blur,4
5428,4,deer,6,frog,0.99024945,noise,2
5403,7,horse,6,frog,0.9902442,rotation,4
7383,4,deer,2,bird,0.99024385,blur,3
8246,8,ship,0,airplane,0.9902436,rotation,2
2288,5,dog,6,frog,0.99024314,rotation,4
4599,8,ship,6,frog,0.9902384,rotation,4
4951,7,horse,6,frog,0.9902383,rotation,5
5238,2,bird,0,airplane,0.9902328,brightness,2
9461,4,deer,6,frog,0.9902306,rotation,5
7825,3,cat,6,frog,0.9902244,noise,2
5209,7,horse,6,frog,0.99020046,rotation,4
8681,2,bird,6,frog,0.9901896,rotation,5
7867,4,deer,6,frog,0.99016553,rotation,4
8046,8,ship,0,airplane,0.9901619,clean,0
3513,3,cat,6,frog,0.99015653,rotation,5
2186,9,truck,6,frog,0.9901447,rotation,4
1386,3,cat,6,frog,0.99013186,rotation,4
5511,3,cat,6,frog,0.99011236,contrast,3
8581,8,ship,6,frog,0.99011165,rotation,5
8041,8,ship,6,frog,0.9901051,rotation,4
1050,3,cat,0,airplane,0.9901036,contrast,2
8681,2,bird,6,frog,0.9901008,rotation,4
1304,4,deer,6,frog,0.99008054,rotation,5
6557,9,truck,6,frog,0.9900802,rotation,5
6500,7,horse,6,frog,0.9900719,rotation,4
7358,8,ship,6,frog,0.9900711,rotation,3
5897,4,deer,6,frog,0.9900169,noise,5
503,4,deer,6,frog,0.9900158,rotation,4
990,1,automobile,6,frog,0.9900137,rotation,5
4703,4,deer,6,frog,0.9900086,rotation,5
2977,2,bird,6,frog,0.98998976,noise,2
2940,3,cat,0,airplane,0.9899843,blur,1
8420,3,cat,6,frog,0.9899817,noise,2
3460,1,automobile,6,frog,0.9899761,rotation,5
7112,2,bird,0,airplane,0.9899705,brightness,1
7383,4,deer,2,bird,0.98995507,blur,4
9291,8,ship,4,deer,0.989944,noise,1
2721,8,ship,6,frog,0.9899406,rotation,4
5839,2,bird,6,frog,0.98992574,rotation,5
7383,4,deer,2,bird,0.9899158,blur,5
9628,9,truck,6,frog,0.98988706,rotation,4
9454,3,cat,6,frog,0.9898727,noise,2
2202,9,truck,6,frog,0.9898691,rotation,4
752,9,truck,6,frog,0.9898414,rotation,4
6270,2,bird,6,frog,0.9898086,rotation,2
9509,4,deer,6,frog,0.98980296,rotation,4
6488,2,bird,6,frog,0.989801,rotation,4
1118,4,deer,6,frog,0.98976666,rotation,4
3399,0,airplane,4,deer,0.989746,noise,1
8001,1,automobile,6,frog,0.9897418,rotation,4
7930,2,bird,0,airplane,0.9897127,contrast,4
5739,2,bird,6,frog,0.9897043,rotation,5
1582,9,truck,6,frog,0.9897036,rotation,4
3113,3,cat,6,frog,0.9896966,rotation,5
2242,2,bird,6,frog,0.9896908,rotation,4
9443,5,dog,2,bird,0.98968595,blur,3
8930,3,cat,6,frog,0.98967266,rotation,5
1576,7,horse,6,frog,0.9896653,rotation,5
7792,9,truck,1,automobile,0.98965293,blur,2
8720,2,bird,0,airplane,0.98965096,blur,1
7833,8,ship,0,airplane,0.9896438,rotation,2
3658,2,bird,6,frog,0.98964196,rotation,5
6027,3,cat,6,frog,0.9896365,rotation,5
4669,6,frog,2,bird,0.98962235,contrast,1
5455,9,truck,6,frog,0.98960006,rotation,5
9105,8,ship,0,airplane,0.98958975,brightness,2
7174,3,cat,6,frog,0.98958,noise,1
9077,2,bird,6,frog,0.98956865,rotation,5
5542,9,truck,6,frog,0.98955005,rotation,4
1325,2,bird,4,deer,0.98953164,blur,1
3269,7,horse,6,frog,0.9895201,rotation,5
5966,9,truck,6,frog,0.98951054,rotation,5
2636,1,automobile,6,frog,0.98950434,rotation,4
7930,2,bird,0,airplane,0.9894795,contrast,2
354,2,bird,6,frog,0.9894593,rotation,4
7550,4,deer,6,frog,0.9894532,rotation,4
3541,2,bird,6,frog,0.9894443,rotation,4
4490,0,airplane,6,frog,0.9894254,rotation,5
6845,2,bird,6,frog,0.98941517,rotation,5
7393,5,dog,4,deer,0.9894125,brightness,3
7559,8,ship,1,automobile,0.98939496,rotation,4
2758,1,automobile,9,truck,0.989389,noise,3
9774,5,dog,6,frog,0.9893818,rotation,4
1085,4,deer,6,frog,0.9893729,rotation,4
9518,9,truck,1,automobile,0.98936254,clean,0
1716,1,automobile,6,frog,0.9893624,rotation,4
7834,5,dog,6,frog,0.98935986,rotation,5
2390,1,automobile,6,frog,0.98935694,rotation,5
6423,5,dog,4,deer,0.98935354,noise,1
8773,6,frog,2,bird,0.9893426,contrast,4
6799,0,airplane,6,frog,0.9893367,rotation,5
8046,8,ship,0,airplane,0.9893327,contrast,3
7393,5,dog,4,deer,0.98931456,noise,1
4669,6,frog,2,bird,0.9893098,contrast,3
3151,8,ship,0,airplane,0.98930895,brightness,4
439,1,automobile,6,frog,0.98929477,rotation,4
8581,8,ship,6,frog,0.9892945,rotation,4
7112,2,bird,0,airplane,0.9892755,brightness,2
2632,3,cat,6,frog,0.98926556,rotation,4
8720,2,bird,0,airplane,0.9892635,brightness,2
7638,1,automobile,6,frog,0.98924935,rotation,4
3389,1,automobile,6,frog,0.98924446,rotation,4
6500,7,horse,6,frog,0.98923486,rotation,5
2019,9,truck,6,frog,0.9892324,rotation,4
2705,8,ship,0,airplane,0.98922473,brightness,3
53,3,cat,6,frog,0.98919475,rotation,4
4343,5,dog,6,frog,0.98919183,rotation,5
9035,4,deer,6,frog,0.98919,rotation,4
5670,4,deer,6,frog,0.98916745,rotation,4
853,9,truck,1,automobile,0.9891639,contrast,1
8487,4,deer,6,frog,0.9891521,rotation,4
5238,2,bird,0,airplane,0.98913705,blur,1
4576,4,deer,6,frog,0.98913133,rotation,5
2128,4,deer,6,frog,0.9891311,rotation,5
2405,3,cat,6,frog,0.9891261,contrast,3
4754,3,cat,8,ship,0.9891242,contrast,4
2111,9,truck,1,automobile,0.9891236,rotation,1
3450,9,truck,1,automobile,0.98911965,brightness,2
6624,4,deer,6,frog,0.9891149,rotation,5
5795,7,horse,4,deer,0.9890949,contrast,4
545,9,truck,6,frog,0.9890948,rotation,4
2125,1,automobile,2,bird,0.9890448,blur,5
7918,4,deer,6,frog,0.989017,rotation,5
6393,3,cat,2,bird,0.98901397,contrast,2
8046,8,ship,0,airplane,0.9889759,brightness,1
1732,9,truck,1,automobile,0.9889537,clean,0
3524,5,dog,4,deer,0.9889465,rotation,2
7967,9,truck,6,frog,0.9889465,rotation,5
8699,4,deer,6,frog,0.98894554,rotation,4
7797,3,cat,6,frog,0.9889425,rotation,3
3242,4,deer,6,frog,0.98893946,rotation,4
1684,1,automobile,8,ship,0.9889254,noise,2
881,4,deer,6,frog,0.9888875,rotation,4
2720,3,cat,6,frog,0.98888105,rotation,4
7107,2,bird,6,frog,0.9888728,rotation,5
1293,4,deer,6,frog,0.98884344,rotation,4
6054,3,cat,2,bird,0.988837,blur,3
5834,5,dog,2,bird,0.98882324,blur,3
1938,8,ship,0,airplane,0.98881257,contrast,2
6630,7,horse,6,frog,0.9888081,rotation,4
9132,2,bird,6,frog,0.98880696,noise,2
7778,0,airplane,6,frog,0.9887792,noise,3
2413,4,deer,6,frog,0.9887734,rotation,5
3884,3,cat,6,frog,0.988772,rotation,5
5193,4,deer,6,frog,0.9887527,rotation,5
6423,5,dog,4,deer,0.9887496,brightness,3
2254,8,ship,0,airplane,0.9887317,rotation,2
3397,9,truck,6,frog,0.9887291,rotation,4
1938,8,ship,0,airplane,0.9887285,blur,1
9643,9,truck,0,airplane,0.9887272,rotation,1
2500,4,deer,6,frog,0.98871756,rotation,5
8305,4,deer,6,frog,0.9887066,rotation,4
1791,4,deer,6,frog,0.98870313,rotation,5
2494,5,dog,4,deer,0.9886967,noise,2
6902,4,deer,6,frog,0.9886891,rotation,4
2355,9,truck,6,frog,0.98868704,rotation,4
9750,2,bird,6,frog,0.98867387,rotation,5
2641,4,deer,6,frog,0.9886673,rotation,5
6519,2,bird,6,frog,0.98864263,rotation,4
5238,2,bird,0,airplane,0.98862517,contrast,3
537,2,bird,6,frog,0.9886002,rotation,4
4937,0,airplane,6,frog,0.98858416,rotation,4
9105,8,ship,0,airplane,0.9885839,brightness,1
1395,3,cat,6,frog,0.988576,noise,1
1439,9,truck,1,automobile,0.988572,brightness,3
1121,3,cat,6,frog,0.988572,rotation,4
5885,4,deer,6,frog,0.98856807,rotation,4
7449,0,airplane,6,frog,0.9885576,rotation,5
7112,2,bird,0,airplane,0.9885572,contrast,1
2423,2,bird,6,frog,0.98855585,rotation,5
4071,3,cat,2,bird,0.9885456,brightness,2
5486,3,cat,6,frog,0.98852485,rotation,5
3383,8,ship,0,airplane,0.98852044,rotation,2
7232,9,truck,1,automobile,0.98851717,rotation,3
2532,0,airplane,1,automobile,0.9885085,rotation,1
6492,1,automobile,6,frog,0.98848873,rotation,4
3607,3,cat,2,bird,0.9884856,blur,5
731,2,bird,0,airplane,0.9884848,rotation,3
6646,5,dog,6,frog,0.9884722,rotation,5
2369,1,automobile,6,frog,0.9884679,rotation,4
8065,9,truck,6,frog,0.98844284,rotation,5
7440,3,cat,6,frog,0.9884343,rotation,5
4152,5,dog,6,frog,0.9884243,noise,2
8276,9,truck,0,airplane,0.9884001,rotation,1
7839,3,cat,4,deer,0.9883928,contrast,4
2880,4,deer,6,frog,0.988381,rotation,5
9170,0,airplane,9,truck,0.98836726,rotation,1
5681,3,cat,6,frog,0.9883586,rotation,4
